"geoid","race_white","race_black","race_aian","race_asian","race_nhpi","race_hispanic","below_poverty","unemployed","housing_burden","no_vehicle","living_alone","crowded_housing","internet"
440070105012,0.723444976076555,0.0502392344497608,0.015311004784689,0.0368421052631579,0,0.0760765550239234,0.054066985645933,0.0266129032258065,0.745454545454546,0.0577464788732394,0.187793427230047,0,0.865414710485133
440070105013,0.94971671388102,0.00920679886685552,0.00637393767705382,0,0.0148725212464589,0,0.0771954674220963,0.035230352303523,0,0.0978077571669477,0.230055658627087,0,0.87569573283859
440070105021,0.760777683854607,0.0397295012679628,0,0,0,0.0828402366863905,0.05156382079459,0,0.688405797101449,0,0.278969957081545,0,1
440070105022,0.757142857142857,0.107142857142857,0,0.0321428571428571,0,0,0,0,0.536585365853658,0.0707395498392283,0.3,0,0.792307692307692
440070105023,0.667604076175265,0.176040464763426,0,0,0,0.0781777113926142,0.17772776923043,0.206401713909302,0.446952654944793,0.0435267812125736,0.513002356347211,0,0.781323910616445
440070105024,0.604768867988126,0.000000618811447157313,0,0.0683015138688771,0,0.233301343123437,0.0913265514098903,0.03144354456878,0.279075365638631,0.0319148968760459,0.274826458040332,0.0372326167299037,0.968084828822103
440070106001,0.613718764567108,0.10108286808799,0.0000000212685070545441,0.1064981055585,0,0.052346624130692,0.182310429274726,0.04424771175413,0.594427322576095,0.226707879873723,0.519107876052162,0.0000000430499047650518,0.71019131833375
440070106002,0.906027705417979,0.0168646813251526,0,0,0,0.0503509148478219,0.0582389281588397,0.165583228022607,0.633816280820454,0.0314181986335821,0.377655570506561,0,0.961108400084704
440070106003,1,0,0,0,0,0,0.147286821705426,0,0.323943661971831,0,0.808917197452229,0,0.929936305732484
440070106004,0.687326549491212,0.0240518038852914,0,0.0388529139685476,0,0.0166512488436633,0.18686401480111,0.106578947368421,0.371900826446281,0.0826010544815466,0.447265625,0,1
440070106005,0.999453855978182,0.0000410242086545661,0,0.000000643024057591195,0,0.000282520386519997,0.0293481191828773,0.000183116677408639,0.237998032288746,0.00000159970944364592,0.243954679425109,0.0000808102157699663,0.96406895865116
440070106006,0.818419399974056,0.0137133706187718,0,0.000113604295913975,0,0.0945785578863933,0.134101659673467,0.0665658760149253,0.21475064459429,0.000362252640132581,0.341978240588625,0.0313730795089741,0.924622811946705
440070107011,0.784023668639053,0.0443786982248521,0,0,0,0.00665680473372781,0.113165680473373,0.0135467980295566,0.808333333333333,0.0249653259361997,0.482269503546099,0,0.914893617021277
440070107012,0.981220657276995,0,0,0,0,0,0.0140845070422535,0.0523690773067332,1,0.03125,0.277992277992278,0,0.903474903474903
440070107021,0.993076162215628,0,0,0,0,0,0.00692383778437191,0,0,0.0207100591715976,0.242603550295858,0,1
440070107022,0.95369193618242,0,0,0,0,0.0000000975007360661912,0.0112641890417069,0.0678898304419365,0.549997771112748,0.0000000551330881896552,0.278688725855433,0,0.977049181649167
